0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 1, 0, 0, 0, 64703, 0, 0, 0, 1714131058.729616
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131058.9348226
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.0978732
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.3026667
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.4659064
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.6409693
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.7946005
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131059.9689932
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131060.1217153
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131060.2757475
0, 0, 6, 5, 5, 0, 0, 0, 0, 3300, 1100, 1000, 18, 3608, 0, 0, 0, 65535, 0, 59, 0, 0, 0, 0, 12, 304, 184, 265, 311, 0, 0, 0, 0, 0, 64703, 0, 0, 0, 1714131060.4380186
