0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2991, 0, 156, 43, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185476.3563662
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2989, 0, 156, 43, 198, 31, 347, 255, 1, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 41, 0, 34, 1718185476.467969
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2989, 0, 156, 43, 198, 31, 347, 255, 1, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 41, 0, 34, 1718185476.577366
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2986, 0, 156, 43, 198, 31, 347, 255, 1, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 41, 0, 34, 1718185476.686696
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2986, 0, 156, 43, 198, 31, 347, 255, 1, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 41, 0, 34, 1718185476.798155
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2986, 0, 150, 43, 198, 31, 347, 255, 1, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 41, 0, 34, 1718185476.9061692
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2986, 0, 150, 43, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185477.018241
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2983, 0, 150, 43, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185477.128055
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2983, 0, 150, 43, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185477.238292
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2983, 0, 148, 43, 198, 31, 347, 255, 0, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 58, 1718185477.3490748
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2983, 0, 148, 43, 198, 31, 347, 255, 0, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 58, 1718185477.463125
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 148, 43, 198, 31, 347, 255, 0, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 58, 1718185477.573545
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 148, 43, 198, 31, 347, 255, 0, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 58, 1718185477.684387
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 156, 44, 198, 31, 347, 255, 0, 0, 1, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 58, 1718185477.791677
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 156, 44, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185477.90022
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 156, 44, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.008943
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2980, 0, 156, 44, 198, 31, 347, 255, 0, 0, 0, 0, 345, 195, 304, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.1226518
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2978, 0, 156, 44, 185, 30, 343, 251, 0, 0, 0, 0, 345, 193, 305, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.231426
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2978, 0, 156, 44, 185, 30, 343, 251, 0, 0, 0, 0, 345, 193, 305, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.337858
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2975, 0, 156, 44, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.4479098
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2975, 0, 156, 44, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.5571468
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2975, 0, 156, 44, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.666938
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2975, 0, 156, 44, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.775605
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2973, 0, 156, 44, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.885333
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2973, 0, 158, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185478.997268
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2973, 0, 158, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.110147
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2973, 0, 158, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.217717
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 158, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.335236
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 152, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.4479082
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 152, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.5616431
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 152, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.67275
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 152, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.783246
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 152, 45, 185, 30, 347, 255, 0, 0, 0, 0, 345, 192, 303, 319, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185479.892066
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2970, 0, 153, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.003885
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2967, 0, 153, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.1149561
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2967, 0, 153, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.22436
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2964, 0, 153, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.33624
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2964, 0, 153, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.4478679
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2964, 0, 156, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.5613902
0, 0, 6, 0, 5, 0, 0, 0, 0, 3300, 0, 0, 0, 2964, 0, 156, 45, 199, 30, 347, 254, 0, 0, 0, 0, 345, 189, 303, 318, 0, 3, 0, 0, 1061, 64936, 0, 0, 0, 1718185480.671436
